TS,Device,Sensor,Value
2018-08-29 01:01:20.000,1,4,84.07
2018-08-29 01:01:20.000,2,1,13.13
2018-08-29 01:01:20.000,2,4,84.98
2018-08-29 01:01:20.000,3,2,37.56
2018-08-29 01:01:20.000,3,4,82.39
2018-08-29 01:01:25.000,2,1,12.3
2018-08-29 01:01:25.000,2,2,32.17
2018-08-29 01:01:25.000,2,3,62.29
2018-08-29 01:01:25.000,3,1,10.07
2018-08-29 01:01:25.000,3,2,34.52
2018-08-29 01:01:30.000,1,1,14.52
2018-08-29 01:01:30.000,1,4,82.47
2018-08-29 01:01:30.000,2,3,63.19
2018-08-29 01:01:30.000,2,4,84.61
2018-08-29 01:01:30.000,2,5,100.48
2018-08-29 01:01:30.000,3,1,12.38
2018-08-29 01:01:30.000,3,4,80.33
2018-08-29 01:01:35.000,1,2,30.85
2018-08-29 01:01:35.000,1,3,62.035
2018-08-29 01:01:35.000,1,5,108.41
2018-08-29 01:01:35.000,2,2,35.12
2018-08-29 01:01:35.000,2,3,64.29
2018-08-29 01:01:35.000,3,3,61.43
2018-08-29 01:01:40.000,1,4,81.15
2018-08-29 01:01:40.000,1,5,109.7
2018-08-29 01:01:40.000,2,2,30.28
2018-08-29 01:01:40.000,2,5,107.84
2018-08-29 01:01:40.000,3,3,64.57
2018-08-29 01:01:40.000,3,4,83.29
2018-08-29 01:01:40.000,3,5,101.57
2018-08-29 01:01:45.000,1,2,30.61
2018-08-29 01:01:45.000,2,2,36.815
2018-08-29 01:01:45.000,2,4,83.08
2018-08-29 01:01:45.000,2,5,108.59
2018-08-29 01:01:45.000,3,2,36.33
2018-08-29 01:01:45.000,3,4,84.01
2018-08-29 01:01:50.000,1,2,34.47
2018-08-29 01:01:50.000,1,5,102.28
2018-08-29 01:01:50.000,2,2,36.91
2018-08-29 01:01:50.000,3,2,31.905
2018-08-29 01:01:55.000,1,3,60.31
2018-08-29 01:01:55.000,2,2,35.79
2018-08-29 01:01:55.000,2,3,62.45
2018-08-29 01:01:55.000,3,1,12.64
2018-08-29 01:01:55.000,3,2,30.07
2018-08-29 01:01:55.000,3,4,80.67
2018-08-29 01:01:55.000,3,5,107.09
2018-08-29 01:02:00.000,1,4,83.94
2018-08-29 01:02:00.000,1,5,106.73
2018-08-29 01:02:00.000,2,2,37.3
2018-08-29 01:02:00.000,2,4,84.66
2018-08-29 01:02:00.000,2,5,101.01
2018-08-29 01:02:00.000,3,4,82.16
2018-08-29 01:02:05.000,1,1,12.99
2018-08-29 01:02:05.000,1,2,33.78
2018-08-29 01:02:05.000,1,4,80.04
2018-08-29 01:02:05.000,1,5,101.34
2018-08-29 01:02:05.000,2,3,60.76
2018-08-29 01:02:05.000,3,3,62.9
2018-08-29 01:02:05.000,3,5,102.09
2018-08-29 01:02:10.000,1,3,64.72
2018-08-29 01:02:10.000,1,4,82.87
2018-08-29 01:02:10.000,1,5,103.54
2018-08-29 01:02:10.000,2,3,61.86
2018-08-29 01:02:10.000,3,3,63.29
2018-08-29 01:02:10.000,3,5,109.26
2018-08-29 01:02:15.000,1,1,11.02
2018-08-29 01:02:15.000,1,3,64.17
2018-08-29 01:02:15.000,2,2,39.78
2018-08-29 01:02:15.000,3,1,14.07
2018-08-29 01:02:15.000,3,3,62.03
2018-08-29 01:02:15.000,3,4,80.73
2018-08-29 01:02:20.000,1,1,12.12
2018-08-29 01:02:20.000,1,5,100.89
2018-08-29 01:02:20.000,2,2,36.29
2018-08-29 01:02:20.000,3,2,30.56
2018-08-29 01:02:20.000,3,4,80.91
2018-08-29 01:02:20.000,3,5,109.96
2018-08-29 01:02:25.000,1,2,30.9
2018-08-29 01:02:25.000,1,4,84.15
2018-08-29 01:02:25.000,2,1,11.92
2018-08-29 01:02:25.000,2,2,38.49
2018-08-29 01:02:25.000,2,3,64.88
2018-08-29 01:02:25.000,2,4,81.29
2018-08-29 01:02:25.000,3,4,82.01
2018-08-29 01:02:30.000,1,2,37.16
2018-08-29 01:02:30.000,1,4,82.93
2018-08-29 01:02:30.000,2,3,60.72
2018-08-29 01:02:30.000,2,5,100.15
2018-08-29 01:02:30.000,3,2,34.755
2018-08-29 01:02:30.000,3,3,62.86
2018-08-29 01:02:35.000,1,5,106.41
2018-08-29 01:02:35.000,2,2,32.71
2018-08-29 01:02:35.000,2,3,63.535
2018-08-29 01:02:35.000,3,3,60.9
2018-08-29 01:02:35.000,3,4,80.8
2018-08-29 01:02:40.000,1,2,37.64
2018-08-29 01:02:40.000,1,3,62.36
2018-08-29 01:02:40.000,2,2,31.59
2018-08-29 01:02:40.000,3,2,32.14
2018-08-29 01:02:40.000,3,3,63.57
2018-08-29 01:02:45.000,1,4,84.94
2018-08-29 01:02:45.000,2,2,35.51
2018-08-29 01:02:45.000,2,4,82.08
2018-08-29 01:02:45.000,2,5,106.6
2018-08-29 01:02:45.000,3,2,34.34
2018-08-29 01:02:50.000,1,1,12.89
2018-08-29 01:02:50.000,1,3,60.21
2018-08-29 01:02:50.000,1,4,80.85
2018-08-29 01:02:50.000,1,5,104.52
2018-08-29 01:02:50.000,2,4,82.98
2018-08-29 01:02:50.000,3,3,63.07
2018-08-29 01:02:50.000,3,5,100.24
2018-08-29 01:02:55.000,1,2,37.59
2018-08-29 01:02:55.000,1,3,64.55
2018-08-29 01:02:55.000,2,2,31.87
2018-08-29 01:02:55.000,2,3,62.41
2018-08-29 01:02:55.000,3,2,33.56
2018-08-29 01:02:55.000,3,5,104.85
2018-08-29 01:03:00.000,2,1,11.9133333333333
2018-08-29 01:03:00.000,3,1,12.69
2018-08-29 01:03:00.000,3,3,63.51
2018-08-29 01:03:00.000,3,4,84.73
2018-08-29 01:03:05.000,1,1,13.6
2018-08-29 01:03:05.000,1,4,84.9
2018-08-29 01:03:05.000,2,1,12.67
2018-08-29 01:03:05.000,2,4,81.33
2018-08-29 01:03:05.000,3,1,14.81
2018-08-29 01:03:05.000,3,4,82.76
2018-08-29 01:03:10.000,1,1,10.92
2018-08-29 01:03:10.000,1,4,83.88
2018-08-29 01:03:10.000,2,2,39.98
2018-08-29 01:03:10.000,2,4,81.01
2018-08-29 01:03:10.000,2,5,106.365
2018-08-29 01:03:10.000,3,1,13.79
2018-08-29 01:03:15.000,1,3,64.98
2018-08-29 01:03:15.000,1,5,101.22
2018-08-29 01:03:15.000,2,3,64.6
2018-08-29 01:03:15.000,2,5,105.49
2018-08-29 01:03:15.000,3,3,62.29
2018-08-29 01:03:15.000,3,5,109.77
2018-08-29 01:03:20.000,1,1,14.13
2018-08-29 01:03:20.000,1,3,64.165
2018-08-29 01:03:20.000,2,1,14.86
2018-08-29 01:03:20.000,2,3,60.7
2018-08-29 01:03:20.000,3,1,11.99
2018-08-29 01:03:20.000,3,3,60.14
2018-08-29 01:03:25.000,1,1,12.025
2018-08-29 01:03:25.000,1,3,60.87
2018-08-29 01:03:25.000,1,4,83.19
2018-08-29 01:03:25.000,2,1,10.96
2018-08-29 01:03:25.000,2,3,63
2018-08-29 01:03:25.000,3,1,13.1
2018-08-29 01:03:30.000,1,2,32.28
2018-08-29 01:03:30.000,1,3,61.77
2018-08-29 01:03:30.000,2,1,11.86
2018-08-29 01:03:30.000,2,4,83.91
2018-08-29 01:03:30.000,3,2,38
2018-08-29 01:03:30.000,3,3,62.15
2018-08-29 01:03:30.000,3,4,81.05
2018-08-29 01:03:35.000,1,3,62.87
2018-08-29 01:03:35.000,2,3,60.56
2018-08-29 01:03:35.000,3,1,10.1
2018-08-29 01:03:35.000,3,3,61.99
2018-08-29 01:03:35.000,3,5,107.76
2018-08-29 01:03:40.000,1,3,63.97
2018-08-29 01:03:40.000,2,1,12.525
2018-08-29 01:03:40.000,2,2,34.42
2018-08-29 01:03:40.000,2,4,82.84
2018-08-29 01:03:40.000,3,1,11.2
2018-08-29 01:03:40.000,3,2,33.67
2018-08-29 01:03:45.000,1,1,12.57
2018-08-29 01:03:45.000,1,4,82.285
2018-08-29 01:03:45.000,2,4,80.36
2018-08-29 01:03:45.000,3,4,81.685
2018-08-29 01:03:50.000,1,2,31.95
2018-08-29 01:03:50.000,1,3,60.675
2018-08-29 01:03:50.000,2,1,14.86
2018-08-29 01:03:50.000,2,5,100.69
2018-08-29 01:03:50.000,3,2,36.23
2018-08-29 01:03:55.000,1,2,33.76
2018-08-29 01:03:55.000,1,3,61.16
2018-08-29 01:03:55.000,1,5,107.135
2018-08-29 01:03:55.000,2,3,63.66
2018-08-29 01:03:55.000,3,5,102.14
2018-08-29 01:04:00.000,1,1,10.59
2018-08-29 01:04:00.000,1,2,34.52
2018-08-29 01:04:00.000,2,2,35.45
2018-08-29 01:04:00.000,2,3,62.635
2018-08-29 01:04:00.000,2,4,80.03
2018-08-29 01:04:00.000,3,4,82.17
2018-08-29 01:04:05.000,1,4,80.21
2018-08-29 01:04:05.000,2,2,36.73
2018-08-29 01:04:05.000,2,4,82.35
2018-08-29 01:04:05.000,2,5,100.45
2018-08-29 01:04:05.000,3,2,34.88
2018-08-29 01:04:10.000,1,2,36.33
2018-08-29 01:04:10.000,1,5,105.06
2018-08-29 01:04:10.000,2,2,30.6
2018-08-29 01:04:10.000,2,5,108.92
2018-08-29 01:04:10.000,3,2,39.49
2018-08-29 01:04:10.000,3,5,101.995
2018-08-29 01:04:15.000,1,2,37.62
2018-08-29 01:04:15.000,1,5,108.74
2018-08-29 01:04:15.000,2,2,31.48
2018-08-29 01:04:15.000,2,4,82.23
2018-08-29 01:04:15.000,3,2,34.555
2018-08-29 01:04:15.000,3,5,107.05
2018-08-29 01:04:20.000,1,3,60.67
2018-08-29 01:04:20.000,1,4,80.09
2018-08-29 01:04:20.000,2,1,11.12
2018-08-29 01:04:20.000,2,3,64.46
2018-08-29 01:04:20.000,3,2,31.3
2018-08-29 01:04:20.000,3,3,63.53
2018-08-29 01:04:25.000,1,3,60.85
2018-08-29 01:04:25.000,1,5,105.79
2018-08-29 01:04:25.000,2,3,64.27
2018-08-29 01:04:25.000,2,4,80.49
2018-08-29 01:04:25.000,2,5,107.24
2018-08-29 01:04:25.000,3,4,81.48
2018-08-29 01:04:25.000,3,5,101.51
2018-08-29 01:04:30.000,1,1,12.09
2018-08-29 01:04:30.000,1,2,33.14
2018-08-29 01:04:30.000,2,1,12.52
2018-08-29 01:04:30.000,2,5,103.32
2018-08-29 01:04:30.000,3,2,38.87
2018-08-29 01:04:30.000,3,3,63.71
2018-08-29 01:04:35.000,1,2,35.4
2018-08-29 01:04:35.000,1,4,84.045
2018-08-29 01:04:35.000,2,2,36.85
2018-08-29 01:04:35.000,2,4,80.47
2018-08-29 01:04:35.000,3,2,31.13
2018-08-29 01:04:35.000,3,4,82.61
2018-08-29 01:04:40.000,1,1,12.39
2018-08-29 01:04:40.000,1,2,35.09
2018-08-29 01:04:40.000,1,5,101.31
2018-08-29 01:04:40.000,2,1,14.53
2018-08-29 01:04:40.000,3,2,33.33
2018-08-29 01:04:40.000,3,5,107.03
2018-08-29 01:04:45.000,1,3,60.54
2018-08-29 01:04:45.000,2,1,10.63
2018-08-29 01:04:45.000,2,3,62.67
2018-08-29 01:04:45.000,3,1,12.76
2018-08-29 01:04:45.000,3,3,62.155
2018-08-29 01:04:50.000,1,3,61.64
2018-08-29 01:04:50.000,1,5,101.98
2018-08-29 01:04:50.000,2,3,63.77
2018-08-29 01:04:50.000,2,4,81.71
2018-08-29 01:04:50.000,3,1,13.86
2018-08-29 01:04:50.000,3,2,38.99
2018-08-29 01:04:50.000,3,4,83.85
2018-08-29 01:04:55.000,1,4,82.09
2018-08-29 01:04:55.000,2,1,14.86
2018-08-29 01:04:55.000,2,3,61.08
2018-08-29 01:04:55.000,2,4,84.23
2018-08-29 01:04:55.000,2,5,104.72
2018-08-29 01:04:55.000,3,4,84.95
2018-08-29 01:04:55.000,3,5,109
2018-08-29 01:05:00.000,1,1,12.54
2018-08-29 01:05:00.000,1,2,36.35
2018-08-29 01:05:00.000,1,3,64.59
2018-08-29 01:05:00.000,1,4,80.77
2018-08-29 01:05:00.000,2,2,30.62
2018-08-29 01:05:00.000,3,3,62.45
2018-08-29 01:05:05.000,1,1,14.02
2018-08-29 01:05:05.000,2,3,63.84
2018-08-29 01:05:05.000,3,1,11.88
2018-08-29 01:05:05.000,3,2,37.1
2018-08-29 01:05:05.000,3,3,60.98
2018-08-29 01:05:05.000,3,4,84.18
2018-08-29 01:05:05.000,3,5,103.22
2018-08-29 01:05:10.000,1,2,35.6
2018-08-29 01:05:10.000,1,3,61.7
2018-08-29 01:05:10.000,1,5,109.3
2018-08-29 01:05:10.000,2,1,11.79
2018-08-29 01:05:10.000,3,1,13.93
2018-08-29 01:05:10.000,3,2,39.12
2018-08-29 01:05:10.000,3,5,105.03
2018-08-29 01:05:15.000,1,2,37.8
2018-08-29 01:05:15.000,1,5,101.5
2018-08-29 01:05:15.000,2,2,37.05
2018-08-29 01:05:15.000,2,5,105.78
2018-08-29 01:05:15.000,3,2,32.42
2018-08-29 01:05:15.000,3,5,107.23
2018-08-29 01:05:20.000,1,3,61.34
2018-08-29 01:05:20.000,1,5,109.97
2018-08-29 01:05:20.000,2,3,62.77
2018-08-29 01:05:20.000,2,5,104.25
2018-08-29 01:05:20.000,3,3,64.91
2018-08-29 01:05:20.000,3,5,108.52
2018-08-29 01:05:25.000,1,3,64.35
2018-08-29 01:05:25.000,1,4,80.83
2018-08-29 01:05:25.000,2,3,60.08
2018-08-29 01:05:25.000,2,4,82.97
2018-08-29 01:05:25.000,3,3,62.21
2018-08-29 01:05:25.000,3,4,83.69
2018-08-29 01:05:30.000,1,2,36.3166666666667
2018-08-29 01:05:30.000,2,2,31.84
2018-08-29 01:05:30.000,2,4,81.55
2018-08-29 01:05:30.000,2,5,100.15
2018-08-29 01:05:30.000,3,2,35.7
2018-08-29 01:05:35.000,1,4,80.06
2018-08-29 01:05:35.000,1,5,103.755
2018-08-29 01:05:35.000,2,5,109.77
2018-08-29 01:05:35.000,3,2,30.34
2018-08-29 01:05:35.000,3,4,82.92
2018-08-29 01:05:35.000,3,5,104.04
2018-08-29 01:05:40.000,1,4,83.68
2018-08-29 01:05:40.000,2,2,38.26
2018-08-29 01:05:40.000,2,4,81.18
2018-08-29 01:05:40.000,3,2,32.54
2018-08-29 01:05:40.000,3,3,61.9
2018-08-29 01:05:40.000,3,5,107.9
2018-08-29 01:05:45.000,1,3,61.35
2018-08-29 01:05:45.000,2,1,11.44
2018-08-29 01:05:45.000,2,4,83.48
2018-08-29 01:05:45.000,3,2,37.15
2018-08-29 01:05:45.000,3,3,64.21
2018-08-29 01:05:45.000,3,4,80.62
2018-08-29 01:05:45.000,3,5,102.51
2018-08-29 01:05:50.000,1,1,12.35
2018-08-29 01:05:50.000,1,3,62.45
2018-08-29 01:05:50.000,2,1,12.54
2018-08-29 01:05:50.000,2,3,63.875
2018-08-29 01:05:50.000,3,3,60.31
2018-08-29 01:05:55.000,1,4,81.815
2018-08-29 01:05:55.000,1,5,103
2018-08-29 01:05:55.000,2,1,11.12
2018-08-29 01:05:55.000,2,4,80.49
2018-08-29 01:05:55.000,3,1,13.26
2018-08-29 01:05:55.000,3,4,81.21
2018-08-29 01:06:00.000,1,2,39.29
2018-08-29 01:06:00.000,1,4,80.2
2018-08-29 01:06:00.000,1,5,106.85
2018-08-29 01:06:00.000,2,4,82.93
2018-08-29 01:06:00.000,3,1,10.84
2018-08-29 01:06:05.000,2,1,14.435
2018-08-29 01:06:05.000,2,3,61.85
2018-08-29 01:06:05.000,2,4,82.03
2018-08-29 01:06:05.000,3,1,11.575
2018-08-29 01:06:05.000,3,4,84.17
2018-08-29 01:06:10.000,1,5,106.07
2018-08-29 01:06:10.000,2,3,62.75
2018-08-29 01:06:10.000,2,4,80.18
2018-08-29 01:06:10.000,3,3,62.405
2018-08-29 01:06:10.000,3,4,84.89
2018-08-29 01:06:10.000,3,5,101.8
2018-08-29 01:06:15.000,1,1,11.19
2018-08-29 01:06:15.000,1,4,82.63
2018-08-29 01:06:15.000,2,2,34.81
2018-08-29 01:06:15.000,2,4,80.55
2018-08-29 01:06:15.000,3,4,81.28
2018-08-29 01:06:20.000,1,2,38.49
2018-08-29 01:06:20.000,1,3,62.39
2018-08-29 01:06:20.000,2,2,31.555
2018-08-29 01:06:20.000,2,4,84.53
2018-08-29 01:06:20.000,2,5,105.35
2018-08-29 01:06:20.000,3,2,34.63
2018-08-29 01:06:25.000,1,1,10.09
2018-08-29 01:06:25.000,1,2,31.44
2018-08-29 01:06:25.000,1,4,83.04
2018-08-29 01:06:25.000,1,5,107.35
2018-08-29 01:06:25.000,2,1,10.81
2018-08-29 01:06:25.000,3,1,12.95
2018-08-29 01:06:25.000,3,4,80.9
2018-08-29 01:06:30.000,1,2,31.98
2018-08-29 01:06:30.000,1,3,61.63
2018-08-29 01:06:30.000,1,5,109.55
2018-08-29 01:06:30.000,2,2,30.12
2018-08-29 01:06:30.000,2,3,63.76
2018-08-29 01:06:30.000,2,5,107.68
2018-08-29 01:06:30.000,3,3,63.21
2018-08-29 01:06:35.000,1,3,61.07
2018-08-29 01:06:35.000,1,5,104.16
2018-08-29 01:06:35.000,2,5,109.155
2018-08-29 01:06:35.000,3,3,64.12
2018-08-29 01:06:40.000,1,4,83.54
2018-08-29 01:06:40.000,2,2,36.54
2018-08-29 01:06:40.000,2,3,62.53
2018-08-29 01:06:40.000,3,3,60.03
2018-08-29 01:06:40.000,3,4,81.04
2018-08-29 01:06:45.000,1,1,12.43
2018-08-29 01:06:45.000,1,2,36.12
2018-08-29 01:06:45.000,2,1,12.05
2018-08-29 01:06:45.000,2,2,30.39
2018-08-29 01:06:45.000,2,4,81.42
2018-08-29 01:06:45.000,2,5,106.3
2018-08-29 01:06:45.000,3,1,10.29
2018-08-29 01:06:50.000,1,1,10.56
2018-08-29 01:06:50.000,1,4,83.51
2018-08-29 01:06:50.000,2,1,12.7
2018-08-29 01:06:50.000,2,4,80.65
2018-08-29 01:06:50.000,3,1,13.42
2018-08-29 01:06:50.000,3,4,82.08
2018-08-29 01:06:55.000,1,2,32.93
2018-08-29 01:06:55.000,2,2,37.2
2018-08-29 01:06:55.000,2,5,103.11
2018-08-29 01:06:55.000,3,2,33.74
2018-08-29 01:06:55.000,3,5,107.39
2018-08-29 01:07:00.000,1,4,82.04
2018-08-29 01:07:00.000,2,1,10.91
2018-08-29 01:07:00.000,2,2,34.26
2018-08-29 01:07:00.000,2,4,82.76
2018-08-29 01:07:00.000,3,2,32.39
2018-08-29 01:07:00.000,3,4,84.9
2018-08-29 01:07:00.000,3,5,109.83
2018-08-29 01:07:05.000,1,2,33.84
2018-08-29 01:07:05.000,1,5,104.48
2018-08-29 01:07:05.000,2,2,38.11
2018-08-29 01:07:05.000,3,5,103.5
2018-08-29 01:07:10.000,1,2,36.1
2018-08-29 01:07:10.000,1,4,80.1
2018-08-29 01:07:10.000,2,2,34.995
2018-08-29 01:07:10.000,2,4,83.33
2018-08-29 01:07:10.000,3,2,34.65
2018-08-29 01:07:10.000,3,4,82.96
2018-08-29 01:07:15.000,1,1,10.55
2018-08-29 01:07:15.000,1,4,81.2
2018-08-29 01:07:15.000,1,5,102.55
2018-08-29 01:07:15.000,2,3,61.92
2018-08-29 01:07:15.000,2,4,80.64
2018-08-29 01:07:15.000,2,5,106.82
2018-08-29 01:07:15.000,3,3,64.06
2018-08-29 01:07:20.000,1,3,64.23
2018-08-29 01:07:20.000,1,5,107.16
2018-08-29 01:07:20.000,2,1,13.59
2018-08-29 01:07:20.000,2,3,61.36
2018-08-29 01:07:20.000,3,1,11.45
2018-08-29 01:07:20.000,3,3,63.5
2018-08-29 01:07:20.000,3,5,102.88
2018-08-29 01:07:25.000,1,2,33.45
2018-08-29 01:07:25.000,1,5,109.36
2018-08-29 01:07:25.000,2,5,103.63
2018-08-29 01:07:25.000,3,2,39.17
2018-08-29 01:07:25.000,3,3,61.91
2018-08-29 01:07:25.000,3,5,106.495
2018-08-29 01:07:30.000,1,3,62.63
2018-08-29 01:07:30.000,1,5,101.17
2018-08-29 01:07:30.000,2,1,12.72
2018-08-29 01:07:30.000,2,3,64.77
2018-08-29 01:07:30.000,3,1,14.86
2018-08-29 01:07:30.000,3,2,30.98
2018-08-29 01:07:30.000,3,5,106.89
2018-08-29 01:07:35.000,1,4,80.945
2018-08-29 01:07:35.000,2,1,10.03
2018-08-29 01:07:35.000,2,4,82.15
2018-08-29 01:07:35.000,3,4,83.8566666666667
2018-08-29 01:07:40.000,1,1,13.35
2018-08-29 01:07:40.000,1,3,64.38
2018-08-29 01:07:40.000,1,4,80.39
2018-08-29 01:07:40.000,2,3,61.58
2018-08-29 01:07:40.000,2,4,83.25
2018-08-29 01:07:40.000,3,1,11.02
2018-08-29 01:07:45.000,1,3,63.16
2018-08-29 01:07:45.000,1,5,105.18
2018-08-29 01:07:45.000,2,3,61.96
2018-08-29 01:07:45.000,3,1,10.95
2018-08-29 01:07:45.000,3,3,61.02
2018-08-29 01:07:45.000,3,5,109.45
2018-08-29 01:07:50.000,1,1,12.905
2018-08-29 01:07:50.000,1,3,61.75
2018-08-29 01:07:50.000,1,4,84.07
2018-08-29 01:07:50.000,2,1,11.84
2018-08-29 01:07:50.000,2,3,63.88
2018-08-29 01:07:50.000,3,1,13.97
2018-08-29 01:07:55.000,1,1,13.42
2018-08-29 01:07:55.000,1,2,35.69
2018-08-29 01:07:55.000,1,4,82.2
2018-08-29 01:07:55.000,2,4,83.13
2018-08-29 01:07:55.000,3,1,11.55
2018-08-29 01:07:55.000,3,3,64.43
2018-08-29 01:07:55.000,3,4,80.06
2018-08-29 01:08:00.000,1,3,64.7
2018-08-29 01:08:00.000,1,5,105.24
2018-08-29 01:08:00.000,2,1,11.46
2018-08-29 01:08:00.000,2,3,61.84
2018-08-29 01:08:00.000,3,1,13.6
2018-08-29 01:08:00.000,3,3,62.56
2018-08-29 01:08:05.000,1,2,34.94
2018-08-29 01:08:05.000,1,4,81.82
2018-08-29 01:08:05.000,1,5,108.65
2018-08-29 01:08:05.000,2,1,14.6
2018-08-29 01:08:05.000,2,4,83.96
2018-08-29 01:08:05.000,3,2,39.22
2018-08-29 01:08:05.000,3,4,84.69
2018-08-29 01:08:10.000,1,4,82.92
2018-08-29 01:08:10.000,1,5,107.11
2018-08-29 01:08:10.000,2,1,10.7
2018-08-29 01:08:10.000,2,2,33.83
2018-08-29 01:08:10.000,2,3,63.65
2018-08-29 01:08:10.000,2,4,82.55
2018-08-29 01:08:10.000,3,4,80.79
2018-08-29 01:08:15.000,1,2,35.61
2018-08-29 01:08:15.000,1,3,61.51
2018-08-29 01:08:15.000,1,5,104.695
2018-08-29 01:08:15.000,2,5,103.59
2018-08-29 01:08:15.000,3,1,10.67
2018-08-29 01:08:15.000,3,2,39.89
2018-08-29 01:08:20.000,1,1,14.85
2018-08-29 01:08:20.000,1,2,36.36
2018-08-29 01:08:20.000,1,3,63.81
2018-08-29 01:08:20.000,1,4,83.63
2018-08-29 01:08:20.000,2,3,63
2018-08-29 01:08:20.000,3,4,84.57
2018-08-29 01:08:25.000,1,1,12.99
2018-08-29 01:08:25.000,1,3,60.86
2018-08-29 01:08:25.000,1,4,80.94
2018-08-29 01:08:25.000,2,5,106.16
2018-08-29 01:08:25.000,3,1,10.85
2018-08-29 01:08:25.000,3,4,83.8
2018-08-29 01:08:25.000,3,5,100.43
2018-08-29 01:08:30.000,1,1,10.19
2018-08-29 01:08:30.000,2,2,35.92
2018-08-29 01:08:30.000,2,3,62.24
2018-08-29 01:08:30.000,2,5,100.01
2018-08-29 01:08:30.000,3,1,12.33
2018-08-29 01:08:30.000,3,3,62.235
2018-08-29 01:08:35.000,1,4,84.34
2018-08-29 01:08:35.000,2,1,12.12
2018-08-29 01:08:35.000,2,2,36.67
2018-08-29 01:08:35.000,2,4,80.775
2018-08-29 01:08:35.000,3,4,82.21
2018-08-29 01:08:35.000,3,5,106.1
2018-08-29 01:08:40.000,1,1,13.97
2018-08-29 01:08:40.000,1,3,61.85
2018-08-29 01:08:40.000,1,5,102.4
2018-08-29 01:08:40.000,2,2,38.87
2018-08-29 01:08:40.000,3,1,11.83
2018-08-29 01:08:40.000,3,3,64.98
2018-08-29 01:08:40.000,3,4,82.48
2018-08-29 01:08:45.000,1,2,32.16
2018-08-29 01:08:45.000,2,2,37.88
2018-08-29 01:08:45.000,2,3,63.03
2018-08-29 01:08:45.000,3,1,12.21
2018-08-29 01:08:45.000,3,3,60.36
2018-08-29 01:08:45.000,3,4,80.99
2018-08-29 01:08:50.000,1,4,82.1
2018-08-29 01:08:50.000,2,3,61.09
2018-08-29 01:08:50.000,2,4,84.24
2018-08-29 01:08:50.000,2,5,104.75
2018-08-29 01:08:50.000,3,4,83.175
2018-08-29 01:08:50.000,3,5,109.03
2018-08-29 01:08:55.000,1,3,64.6
2018-08-29 01:08:55.000,2,2,30.66
2018-08-29 01:08:55.000,2,3,61.74
2018-08-29 01:08:55.000,2,4,83.48
2018-08-29 01:08:55.000,3,3,62.47
2018-08-29 01:08:55.000,3,4,80.61
2018-08-29 01:09:00.000,1,1,14.49
2018-08-29 01:09:00.000,1,2,31.41
2018-08-29 01:09:00.000,1,4,82.5433333333333
2018-08-29 01:09:00.000,2,4,84.58
2018-08-29 01:09:00.000,3,4,81.71
2018-08-29 01:09:05.000,1,2,33.61
2018-08-29 01:09:05.000,1,3,63.28
2018-08-29 01:09:05.000,2,2,38.01
2018-08-29 01:09:05.000,2,4,81.05
2018-08-29 01:09:05.000,3,3,60.78
2018-08-29 01:09:05.000,3,5,106.38
2018-08-29 01:09:10.000,1,1,12.44
2018-08-29 01:09:10.000,1,4,80.39
2018-08-29 01:09:10.000,2,1,13.87
2018-08-29 01:09:10.000,2,3,60.21
2018-08-29 01:09:10.000,2,4,82.53
2018-08-29 01:09:10.000,3,1,10.3
2018-08-29 01:09:15.000,1,1,11.67
2018-08-29 01:09:15.000,2,1,13.81
2018-08-29 01:09:15.000,3,1,12.74
2018-08-29 01:09:15.000,3,3,61.58
2018-08-29 01:09:15.000,3,4,83.025
2018-08-29 01:09:20.000,1,2,39.64
2018-08-29 01:09:20.000,1,3,61.3
2018-08-29 01:09:20.000,2,2,30.57
2018-08-29 01:09:20.000,2,3,63.44
2018-08-29 01:09:20.000,2,5,105.58
2018-08-29 01:09:20.000,3,1,14.93
2018-08-29 01:09:20.000,3,4,80.57
2018-08-29 01:09:25.000,1,2,37.59
2018-08-29 01:09:25.000,2,2,31.87
2018-08-29 01:09:25.000,3,2,34.735
2018-08-29 01:09:25.000,3,3,64.81
2018-08-29 01:09:25.000,3,4,84.36
2018-08-29 01:09:25.000,3,5,102.05
2018-08-29 01:09:30.000,1,1,13.23
2018-08-29 01:09:30.000,1,2,38.89
2018-08-29 01:09:30.000,1,4,80.08
2018-08-29 01:09:30.000,2,4,82.71
2018-08-29 01:09:30.000,3,4,80.46
2018-08-29 01:09:35.000,1,1,14.13
2018-08-29 01:09:35.000,1,2,31.09
2018-08-29 01:09:35.000,1,4,81.18
2018-08-29 01:09:35.000,2,2,32.54
2018-08-29 01:09:35.000,2,3,64.42
2018-08-29 01:09:35.000,3,2,36.82
2018-08-29 01:09:40.000,1,5,109.41
2018-08-29 01:09:40.000,2,2,37.15
2018-08-29 01:09:40.000,3,2,33.355
2018-08-29 01:09:40.000,3,3,62.605
2018-08-29 01:09:40.000,3,5,105.13
2018-08-29 01:09:45.000,1,3,60.68
2018-08-29 01:09:45.000,1,5,105.46
2018-08-29 01:09:45.000,2,2,31.01
2018-08-29 01:09:45.000,2,3,62.82
2018-08-29 01:09:45.000,2,4,83.46
2018-08-29 01:09:45.000,2,5,109.74
2018-08-29 01:09:45.000,3,5,101.19
2018-08-29 01:09:50.000,1,1,12.705
